language family;word;etymology
Proto-Turkic:;*čɨ̄pɨn;"[(u'Karakhanid:', [u'\u010d\u0268b\u0268n 1, 3 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u')']), (u'Turkish:', u'\u01efibin 1, 3'), (u'Tatar:', u'\u010deben 1, 2'), (u'Uzbek:', u'\u010dibin 3'), (u'Uighur:', u'\u010divin 1,2'), (u'Azerbaidzhan:', u'\u010dibin 1,2'), (u'Turkmen:', u'\u010d\u0268\u0304b\u0268n 3'), (u'Oyrat:', u'(dial.) \u010d\u0268m\u0268n 4'), (u'Kirghiz:', u'\u010d\u0268m\u0268n 1,2'), (u'Kazakh:', u'\u0161\u0268b\u0268n 1,2'), (u'Bashkir:', u""seben-le- 'to be annoyed by fly-bites (of animals)'""), (u'Balkar:', u'\u010dibin 1,2'), (u'Kumyk:', u'\u01efibin 1,2')]"
Proto-Turkic:;*čok;"[(u'Karakhanid:', [u'\u010doq 1 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=180"" target=""_blank"">\u0414\u0422\u0421</a>, u' - ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">KB</a>, u'), \u010d\u014dq 2 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u' - Oghuz), \u010do\u0263-al- 3']), (u'Turkish:', u'\u010dok (-\u0263u) 1, \u010do\u0263al- 3'), (u'Middle Turkic:', [u'\u010doq 1 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=174"" target=""_blank"">Sangl.</a>, u', Oghuz-nama, ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=230"" target=""_blank"">AH</a>, u'), \u010doq- 3 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=183"" target=""_blank"">Abush.</a>, u')']), (u'Azerbaidzhan:', u'\u010dox 1, \u010doxal- 3'), (u'Turkmen:', u'\u010doq (-qu) 4'), (u'Khakassian:', u'sox 2'), (u'Oyrat:', u'\u010doq- 3'), (u'Tuva:', u'\u0161o\u0263 2'), (u'Kirghiz:', u'\u010doq 1'), (u'Kazakh:', u'\u0161o\u0263\u0268r 4'), (u'Noghai:', u""\u0161oq '\u0434\u0440\u0443\u0436\u043d\u043e'""), (u'Gagauz:', u'\u010doju 4, \u010doq-la-n- 3'), (u'Karaim:', u'\u010doq 1, \u010do\u0263\u0268 4 (K)'), (u'Karakalpak:', u'\u0161oq 2, 4')]"
Proto-Turkic:;*čok-;"[(u'Old Turkic:', u'\u010doq- 4 (OUygh.)'), (u'Karakhanid:', [u""\u010doq- 'to rush at the prey (of a bird)' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u')']), (u'Turkish:', u'\u010doku- 1, \u010dukur 6'), (u'Tatar:', u'\u010duq\u0268- 1, \u010doq\u0268- 2'), (u'Middle Turkic:', [u'\u010do/uqu- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=174"" target=""_blank"">Sangl.</a>, u', ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=218"" target=""_blank"">Pav. C.</a>, u' (5)); \u010duqur 6 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=174"" target=""_blank"">Sangl.</a>, u'; starting with Old Kypch.); \u010dux-la- 3 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">MA</a>, u' 137)']), (u'Uzbek:', u'\u010du\u0323qi- 1, \u010duqu-la- 2, 3, \u010duqur 6'), (u'Uighur:', u'\u010doqu- 1'), (u'Azerbaidzhan:', u'\u010duxur 6'), (u'Turkmen:', u'\u010doq- 1, \u010duqanaq, \u010duxur 6'), (u'Khakassian:', u'sox-la- 1'), (u'Oyrat:', u'\u010doqu- 1, 3'), (u'Kirghiz:', u'\u010doqu- 1, \u010duqu- 3'), (u'Kazakh:', u'\u0161oq\u0268- 1, \u0161uq\u0268- 1, 3'), (u'Noghai:', u'\u0161oq\u0268- 1, \u0161uq\u0268- 2, 3'), (u'Bashkir:', u'suq\u0268- 1, soqo- 2, 3'), (u'Gagauz:', u'\u010duqur 6'), (u'Karaim:', u""\u010doq- 'to sting', \u010do\u0263\u0268- 1 (K), \u010d/\u0441uqu/\u0268r 6""), (u'Karakalpak:', u'\u0161oq\u0268- 1, \u0161uq\u0268- 2, 3'), (u'Kumyk:', u'\u010doqu- 1')]"
Proto-Turkic:;*čok-;"[(u'Tatar:', u'\u010duq\u0268n- 3'), (u'Uzbek:', u'\u010do\u0323qin- 3, 1 (disapprovingly), 4'), (u'Uighur:', u'\u010doqun- 3'), (u'Sary-Yughur:', [u'\u010doq et- 1 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=223"" target=""_blank"">\u042f\u0416\u0423</a>, u')']), (u'Turkmen:', u'\u010doqun- 3'), (u'Khakassian:', u'\u010do\u0263\u0268n- 1 (Sag.- R 2, 2014)'), (u'Shor:', u""\u0161oqta- 'to besprinkle idols with an exclmation \u0161oq!' R 4, 1024)""), (u'Oyrat:', u""\u010do\u0263\u0268r- 2 (Lebed. R 3, 2014), \u010doqto- 'to besprinkle idols with an exclamation \u010doq!' (R 3, 2009)""), (u'Chuvash:', u's\u0301\u044ak 5'), (u'Kirghiz:', u'\u010doqun- 3, 4'), (u'Noghai:', u'\u0161oq\u0268n- 3'), (u'Bashkir:', u'suq\u0268n- 3'), (u'Karakalpak:', u'\u0161oq\u0268n- 3'), (u'Kumyk:', u'\u010doqun- 3')]"
Proto-Turkic:;*čol-;"[(u'Old Turkic:', [u'\u010doluq (OUygh.) 1, \u010dol- 2, \u010dolmaq 3 (OUygh. late - ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=180"" target=""_blank"">Suv.</a>, u')']), (u'Karakhanid:', [u'\u010doluq (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u"") 1; \u010dolquj 'worn (of a sole), crippled (of an arm, hand)' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u')']), (u'Turkish:', u""\u010dolak; \u010dolpa 'unskilful, awkward'""), (u'Tatar:', u'\u010dulaq'), (u'Middle Turkic:', [u'\u010dolaq (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=174"" target=""_blank"">Sangl.</a>, u')']), (u'Uzbek:', u""\u010do\u0323l\u0254q 'handless, lame', \u010do\u0323lt\u0254q 4; 'bungler, unskilled person'""), (u'Uighur:', u'\u010dolaq 1, 4'), (u'Azerbaidzhan:', u'\u010dolaG 1'), (u'Turkmen:', u'\u010dolaq 1'), (u'Oyrat:', u'\u010doltuq 4'), (u'Halaj:', u""\u010dolaq 'handless, lame'""), (u'Tuva:', u""\u0161oluq 'sensitive, huffish'""), (u'Kirghiz:', u""\u010dolu- 'to pull out, pick out', \u010dol\u01efuj- 'become curved, warp', \u010doloj- 'become short, limbless', \u010doloq 1, 4""), (u'Kazakh:', u""\u0161olaq 4, \u0161olt\u0268j- 'to shorten'""), (u'Noghai:', u""\u0161olaq 1; \u0161olta\u014b-la- 'to move aside angrily'""), (u'Bashkir:', u'sulaq 1'), (u'Balkar:', u'\u010dolaq 1'), (u'Gagauz:', u'\u010dolaq 1'), (u'Karaim:', u'\u010dolaq (K) 1'), (u'Karakalpak:', u'\u0161olaq 1, 4'), (u'Kumyk:', u'\u010dolaq 1')]"
Proto-Turkic:;*čom- / *čöm-;"[(u'Old Turkic:', u'\u010dom- = \u010d\xf6m- 1 (OUygh.)'), (u'Karakhanid:', [u'\u010dom-, \u010d\xf6m- 1 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u'), \u010d\xf6m\u010de 5 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u' Oghuz)']), (u'Turkish:', u'\u010d\xf6m\u010de 5'), (u'Tatar:', u'\u010dum- 1, \u010d\xfcme\u010d 5'), (u'Middle Turkic:', [u'\u010dom- 1 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=183"" target=""_blank"">Abush.</a>, u')']), (u'Uzbek:', u'\u010du\u0323m-(m\u0254q) 1, \u010du\u0323mi\u010d 5'), (u'Uighur:', u'\u010dom-, \u010dom-ul- (pass.) 1, \u010d\xf6m\xfc\u010d 5'), (u'Sary-Yughur:', [u'\u010dom\u0268\u0161 5 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=223"" target=""_blank"">\u042f\u0416\u0423</a>, u')']), (u'Azerbaidzhan:', u'\u010d\xf6m\u010d\xe4 5'), (u'Khakassian:', u""som- 1,2, somnax 'spoon'""), (u'Shor:', u'\u0161om- 2'), (u'Oyrat:', u""\u010d\xf6m- 1, 4, \u010dom\u0268jaq 'pannier made of birch bark'""), (u'Chuvash:', [u""\u010d\u044a\u02b7m- 1 ( < Tat.?; \u010d\u044am 'jar' may be < Pers., see "", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=207"" target=""_blank"">\u0424\u0435\u0434\u043e\u0442\u043e\u0432</a>, u' 2, 401)']), (u'Yakut:', u'som-us- 3'), (u'Tuva:', u'\u0161\u0268m-\u0268n- (refl.) 1'), (u'Tofalar:', u""\u0161om- 1, \u0161omuq 'a small trough made of birch bark'""), (u'Kirghiz:', u'\u010domul-/\u010d\xf6m\xfcl- 1, 2, \u010d\xf6m\xfc- 1, \u010d\xf6m\xf6- 4, \u010d\xf6m\xfc\u010d 5'), (u'Kazakh:', u'\u0161om-\u0268l- (pass.) 1, 2, \u0161\xf6mi\u0161 5'), (u'Noghai:', u'\u0161om-\u0268l- (pass.) 1, 2, \u0161omaqa , \u0161\xf6mi\u0161 5'), (u'Bashkir:', u'sum\u0268- 1, s\xfcmes 5'), (u'Balkar:', u'\u010d\xf6m\xfc\u010d 5'), (u'Karaim:', [u'(K) \u010d\xf6m- 1, (T) \u010dom- 1, 2, (H) ', <i>com-</i>, u"" 1, 'to flow'; (K) \u010dom\u0268\u010d, (T) \u010d\xf6m\xfc\u010d 5""]), (u'Karakalpak:', u'\u0161om-\u0268l- (pass.) 1, 2, \u0161\xf6mi\u0161 5'), (u'Salar:', [u'\u010dum- (\u010d\xf6m-) 1, 2 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=231"" target=""_blank"">\u0421\u0421\u042f</a>, u')']), (u'Kumyk:', u'\u010dom- 4, \u010domu\u010d 5')]"
Proto-Turkic:;*čortan;[(u'Turkish:', u'\u010dortan 1'), (u'Tatar:', u'\u010durtan 2'), (u'Uzbek:', u'\u010du\u0323rtan 1'), (u'Turkmen:', u'\u010dortan 2'), (u'Khakassian:', u'sortan 2'), (u'Shor:', u'\u0161ortan 2'), (u'Oyrat:', u'\u010dorton 2'), (u'Chuvash:', u's\u0301\u044a\u02b7rdan, s\u0301\u044a\u02b7rtan 2'), (u'Yakut:', u'sordo\u014b 2'), (u'Dolgan:', u'hordo\u014b 2'), (u'Tuva:', u'\u0161ortan 2'), (u'Kirghiz:', u'\u010dorton 2'), (u'Kazakh:', u'\u0161ortan 2'), (u'Noghai:', u'\u0161ortan 2'), (u'Bashkir:', u'sortan 2'), (u'Karakalpak:', u'\u0161ortan 2'), (u'Kumyk:', u'\u010dortan 2')]
Proto-Turkic:;*čōčka;"[(u'Karakhanid:', [u'\u010do\u010duq (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=164"" target=""_blank"">MK</a>, u') 1']), (u'Turkish:', u'\u010do\u01efuk 2'), (u'Tatar:', u'\u010du\u010dqa 3'), (u'Middle Turkic:', [u'\u010do\u010d\u0263a 1 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=174"" target=""_blank"">Sangl.</a>, u'), (OKypch.) \u010do\u010dqa (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=185"" target=""_blank"">Houts.</a>, u') 1']), (u'Uzbek:', u'\u01efu\u01efuq 2'), (u'Uighur:', u'\u010do\u0161qa 3'), (u'Azerbaidzhan:', u'\u010do\u0161Ga 1, 3'), (u'Turkmen:', u""\u01ef\u014d\u01efuq 1 (cf. colloq. \u010d\u014d\u010da 'camel')""), (u'Khakassian:', u'sosxa 3'), (u'Shor:', u'\u0161o\u0161qa 3'), (u'Oyrat:', u'\u010do\u010dqo 3'), (u'Tuva:', u'\u0161o\u0161qa 3'), (u'Kirghiz:', u'\u010do\u010dqo 1'), (u'Kazakh:', u'\u0161o\u0161qa 1'), (u'Noghai:', u'\u0161o\u0161qa 3'), (u'Bashkir:', u'sosqa 3'), (u'Balkar:', u'\u010do\u010dxa 3'), (u'Gagauz:', u'\u010do\u01efuq 2'), (u'Karaim:', u""(K) \u010do\u010dqa 3, \u010do\u010duq jata\u0263\u0268 'afterbirth'; (T) \u010do\u010dxa 'young boy (not a Karaim)', (H) cocka 2""), (u'Karakalpak:', u'\u0161o\u0161qa 3'), (u'Kumyk:', u'\u010do\u010dqa 3')]"
Proto-Mongolian:;*iču-;"[(u'Middle Mongolian:', [u'i\u010du- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=176"" target=""_blank"">SH</a>, u', ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=156"" target=""_blank"">HY</a>, u't)']), (u'Ordos:', u'i\u010di-'), (u'Dagur:', [u""i\u010d- 'to go to a place' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u"" 146: i\u010di-), i\u010di 'go' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=170"" target=""_blank"">MD</a>, u' 170)']), (u'Monguor:', [u's\u0301\u0292\u0301i-, (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=172"" target=""_blank"">MGCD</a>, u"") s\u0301i\u01efi- 'to go to a place'""])]"
Proto-Mongolian:;*id-;"[(u'Written Mongolian:', [u'idu\u0263an, udu\u0263an (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 861)']), (u'Middle Mongolian:', [u'jituxan (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=156"" target=""_blank"">HY</a>, u"" 31), j\u01ddtxan '\u0432\u043e\u043b\u0445\u0432' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">IM</a>, u'), utugun / hotkun (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=235"" target=""_blank"">LH</a>, u')']), (u'Khalkha:', u'udug'), (u'Buriat:', u'udagan'), (u'Kalmuck:', [u'ud\u01dd\u0263\u01ddn (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=211"" target=""_blank"">\u041a\u0420\u0421</a>, u')']), (u'Ordos:', u""udaGan 'accoucheusse, accoucheur'""), (u'Dagur:', [u'jadagan (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u"" 146), jadegen 'shaman (in direct contact with spirits)' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=170"" target=""_blank"">MD</a>, u' 168)'])]"
Proto-Mongolian:;*ide-;"[(u'Written Mongolian:', [u'ide- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 398)']), (u'Middle Mongolian:', [u'jide- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=156"" target=""_blank"">HY</a>, u' 25, ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=176"" target=""_blank"">SH</a>, u'), id\xe4- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">IM</a>, u'), id\xe4- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">MA</a>, u')']), (u'Khalkha:', u'ide-'), (u'Buriat:', u'ede-'), (u'Kalmuck:', u'id\u01dd-'), (u'Ordos:', u'ide-'), (u'Dongxian:', u'i\u01efie-'), (u'Baoan:', u'nde-'), (u'Dagur:', [u'ide- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u' 146, ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=170"" target=""_blank"">MD</a>, u' 173)']), (u'Shary-Yoghur:', u'ede-'), (u'Monguor:', [u'ide- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u' 188)']), (u'Mogol:', [u'id\xe4-; ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=201"" target=""_blank"">ZM</a>, u' id\xe4 (16-2b)'])]"
Proto-Mongolian:;*ideɣe;"[(u'Written Mongolian:', [u'idege (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 399)']), (u'Khalkha:', [u'id\u0113(n) (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=220"" target=""_blank"">\u0411\u0410\u041c\u0420\u0421</a>, u')']), (u'Kalmuck:', u'id\u0113n (Oir.)'), (u'Monguor:', [u""id\u0113 'pus, matter' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u' 189)'])]"
Proto-Mongolian:;*ila-;"[(u'Khalkha:', u'jal\u0101- 1'), (u'Buriat:', u'jala 2'), (u'Monguor:', [u""\u012bla- 'faire bru\u0302ler, chauffer le lit en briques' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u' 190)'])]"
Proto-Mongolian:;*ila-;"[(u'Written Mongolian:', [u'ila- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 401)']), (u'Middle Mongolian:', [u'ila- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=176"" target=""_blank"">SH</a>, u')']), (u'Khalkha:', u'jala-')]"
Proto-Mongolian:;*ile;"[(u'Written Mongolian:', [u'ile (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 404)']), (u'Middle Mongolian:', [u'ile (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=176"" target=""_blank"">SH</a>, u'), il\xe4\u0306 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">MA</a>, u')']), (u'Khalkha:', u'il'), (u'Buriat:', u'eli'), (u'Kalmuck:', u'il\u01dd'), (u'Ordos:', u'ile, ele'), (u'Dagur:', [<i>il,</i>, u' il\u0113t (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u' 146 ilte), ile (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=170"" target=""_blank"">MD</a>, u' 171)']), (u'Shary-Yoghur:', u'hele'), (u'Mogol:', [<a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=201"" target=""_blank"">ZM</a>, u' il\xe4 (10-2b)'])]"
Proto-Mongolian:;*ileɣe-;"[(u'Written Mongolian:', [u'ilege- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 404)']), (u'Middle Mongolian:', [u'ile- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=176"" target=""_blank"">SH</a>, u"") 'to go away', il\xe4-, el\xe4- ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">IM</a>, u'), hile-, il\xe4- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">MA</a>, u""), ile- 'to go', il\u0113- 'to send' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=156"" target=""_blank"">HY</a>, u't)']), (u'Khalkha:', u'ilg\u0113-'), (u'Buriat:', u'el\u0301g\u0113-'), (u'Kalmuck:', u'ilg\u025b\u0304-'), (u'Dagur:', [u'ilg\u0113- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u' 146)'])]"
Proto-Mongolian:;*ilga-;"[(u'Written Mongolian:', [u'il\u0263a- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 406)']), (u'Middle Mongolian:', [u'jilxa (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=156"" target=""_blank"">HY</a>, u' 40)']), (u'Khalkha:', u'jalga-'), (u'Buriat:', u'ilga-'), (u'Kalmuck:', u'il\u0263\u01dd-'), (u'Ordos:', u'ilga-'), (u'Dongxian:', u'inG\u01ddr\u01dd-, (j)inGara-'), (u'Dagur:', [u'jalga- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u' 147), jaleg\u0101 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=170"" target=""_blank"">MD</a>, u' 168)']), (u'Shary-Yoghur:', u'\u01ddlga-'), (u'Monguor:', [u'laGa- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u' 219), laG\u0101-']), (u'Mogol:', [<a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=201"" target=""_blank"">ZM</a>, u' el\u0263\u0254\u0304 (6-6b)'])]"
Proto-Mongolian:;*ili;"[(u'Written Mongolian:', [u'ili (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 407), eli']), (u'Middle Mongolian:', [u""ele'ut 'a k. of camel' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=176"" target=""_blank"">SH</a>, u')']), (u'Khalkha:', u'il'), (u'Buriat:', u'eli'), (u'Kalmuck:', u'il\u01dd')]"
Proto-Mongolian:;*i-nu-;"[(u'Written Mongolian:', [u'inu- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 412)']), (u'Middle Mongolian:', [u'ino (Gen.) (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=156"" target=""_blank"">HY</a>, u't, ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=176"" target=""_blank"">SH</a>, u')']), (u'Khalkha:', u'n\u0301'), (u'Buriat:', u'n\u0301'), (u'Kalmuck:', u'n\u0301'), (u'Dagur:', [u""\u012bn 'he; this, that' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u' 146)']), (u'Mogol:', [u'ini ~ ', <i>ni</i>, u' ~ ', <i>ne</i>, u' ~ ', <i>i</i>, u' (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=189"" target=""_blank"">Weiers</a>, u')'])]"
Proto-Mongolian:;*iŋča-;"[(u'Written Mongolian:', [u'in\u010da\u0263a-, i\u014b\u010da\u0263a- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 410, 411)']), (u'Middle Mongolian:', [u'i\u014buli\u01efa- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=156"" target=""_blank"">HY</a>, u' 16)']), (u'Khalkha:', u'jancg\u0101-; u\u014bgalda-'), (u'Buriat:', u'insag\u0101-'), (u'Kalmuck:', u'inc\u01dd\u0263\u0101-'), (u'Ordos:', u'in\u010dag\u0101-'), (u'Dagur:', [u'ingil\u012b- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u' 146: ""to moan"")'])]"
